id_task,id_user,arrived_del_loc_at,id_telemetry,latitude,longitude,accuracy_radius,android_activity,android_activity_confidence,telemetry_time
60358223,33941,2025-03-15 10:23:51.000000 UTC,76582485,251915120,552619200,12.727,WALKING,93.0,2025-03-15 10:24:06.000000 UTC
60358048,54891,2025-03-15 10:17:43.000000 UTC,76501355,251914166,552669751,13.649,WALKING,95.0,2025-03-15 10:17:46.000000 UTC
60357841,74278,2025-03-15 10:18:22.000000 UTC,76508889,251867351,552606775,127.975,WALKING,96.0,2025-03-15 10:18:21.000000 UTC
60357021,30965,2025-03-15 10:24:17.000000 UTC,76587475,252113907,552766521,11.122,UNKNOWN,40.0,2025-03-15 10:24:29.000000 UTC
60355910,95634,2025-03-15 10:23:22.000000 UTC,76572926,252095067,552731583,1.616,UNKNOWN,40.0,2025-03-15 10:23:21.000000 UTC
60357737,93512,2025-03-15 10:22:07.000000 UTC,76554817,251809140,552635102,4.846,IN_VEHICLE,97.0,2025-03-15 10:21:56.000000 UTC
60357205,91768,2025-03-15 10:23:04.000000 UTC,76569405,252029079,552816665,4.1,UNKNOWN,40.0,2025-03-15 10:23:04.000000 UTC
60357417,84475,2025-03-15 10:21:59.000000 UTC,76558324,251876627,552639302,1.5,UNKNOWN,40.0,2025-03-15 10:22:12.000000 UTC
60357366,28390,2025-03-15 10:24:18.000000 UTC,76587146,252028204,552818381,5.751,WALKING,95.0,2025-03-15 10:24:27.000000 UTC
60360143,73275,2025-03-15 10:32:46.000000 UTC,76696275,251939016,552894386,13.585,UNKNOWN,40.0,2025-03-15 10:32:53.000000 UTC
60359146,94938,2025-03-15 10:32:32.000000 UTC,76689184,251120442,552476381,22.203,STILL,44.0,2025-03-15 10:32:20.000000 UTC
60357114,94846,2025-03-15 10:31:41.000000 UTC,76683949,251803642,552634241,18.422,UNKNOWN,40.0,2025-03-15 10:31:55.000000 UTC
60356332,94455,2025-03-15 10:32:56.000000 UTC,76699767,251877339,552616360,699.999,UNKNOWN,40.0,2025-03-15 10:33:09.000000 UTC
60358687,79131,2025-03-15 10:28:59.000000 UTC,76646076,251931783,552668400,1.633,TILTING,100.0,2025-03-15 10:29:00.000000 UTC
60357662,84338,2025-03-15 10:35:28.000000 UTC,76729674,251851730,552641904,1.45,STILL,36.0,2025-03-15 10:35:26.000000 UTC
60357886,91740,2025-03-15 10:30:18.000000 UTC,76662439,251807700,552536124,7.643,STILL,100.0,2025-03-15 10:30:16.000000 UTC
60358568,52990,2025-03-15 10:35:35.000000 UTC,76731586,251902833,552808233,3.238,UNKNOWN,40.0,2025-03-15 10:35:35.000000 UTC
60360222,2266,2025-03-15 10:37:36.000000 UTC,76750545,251917167,552622633,9.3,UNKNOWN,40.0,2025-03-15 10:37:02.000000 UTC
60358446,26619,2025-03-15 10:36:35.000000 UTC,76744781,251900366,552632578,32.664,UNKNOWN,40.0,2025-03-15 10:36:36.000000 UTC
60359149,53411,2025-03-15 10:42:34.000000 UTC,76823865,251879236,552834072,11.488,STILL,87.0,2025-03-15 10:42:41.000000 UTC
60360478,63320,2025-03-15 10:41:37.000000 UTC,76812334,251811225,552777028,1.5,WALKING,94.0,2025-03-15 10:41:48.000000 UTC
60356919,73773,2025-03-15 10:30:37.000000 UTC,76665162,251905917,552807880,1.616,IN_VEHICLE,92.0,2025-03-15 10:30:29.000000 UTC
60358615,68643,2025-03-15 10:41:18.000000 UTC,76805501,251734820,553007754,1.38,STILL,96.0,2025-03-15 10:41:16.000000 UTC
60359893,18521,2025-03-15 10:40:12.000000 UTC,76790205,251912284,552668343,11.459,WALKING,97.0,2025-03-15 10:40:06.000000 UTC
60358101,38275,2025-03-15 10:42:10.000000 UTC,76819470,251925750,552660992,54.477,WALKING,96.0,2025-03-15 10:42:21.000000 UTC
60360504,93509,2025-03-15 10:43:44.000000 UTC,76835439,251920662,552664153,25.738,WALKING,96.0,2025-03-15 10:43:35.000000 UTC
60359341,30331,2025-03-15 10:42:36.000000 UTC,76825717,251096842,552491248,26.79,IN_VEHICLE,96.0,2025-03-15 10:42:49.000000 UTC
60360713,62543,2025-03-15 10:45:49.000000 UTC,76867697,252107640,552737391,4.35,UNKNOWN,40.0,2025-03-15 10:46:02.000000 UTC
60357147,86840,2025-03-15 10:47:36.000000 UTC,76886282,251815200,552781787,11.897,UNKNOWN,40.0,2025-03-15 10:47:28.000000 UTC
60359204,92258,2025-03-15 10:43:53.000000 UTC,76839539,252022717,552628117,1.0,IN_VEHICLE,90.0,2025-03-15 10:43:53.000000 UTC
60359861,11626,2025-03-15 10:46:28.000000 UTC,76872375,252085800,552724783,25.369,IN_VEHICLE,93.0,2025-03-15 10:46:24.000000 UTC
60358800,94481,2025-03-15 10:42:23.000000 UTC,76818277,251899127,552643717,6.338,WALKING,97.0,2025-03-15 10:42:15.000000 UTC
60360001,84318,2025-03-15 10:48:17.000000 UTC,76897756,251787202,552710991,10.72,TILTING,100.0,2025-03-15 10:48:21.000000 UTC
60359440,56445,2025-03-15 10:48:24.000000 UTC,76898035,251906736,552911402,149.6,UNKNOWN,40.0,2025-03-15 10:48:23.000000 UTC
60358263,85296,2025-03-15 10:48:44.000000 UTC,76902647,252108774,552763003,9.775,UNKNOWN,40.0,2025-03-15 10:48:43.000000 UTC
60357783,73995,2025-03-15 10:50:23.000000 UTC,76926559,251849111,552597786,39.887,WALKING,83.0,2025-03-15 10:50:32.000000 UTC
60360807,79136,2025-03-15 10:52:10.000000 UTC,76951405,251911459,552698467,8.882,UNKNOWN,40.0,2025-03-15 10:52:26.000000 UTC
60359946,92521,2025-03-15 10:46:51.000000 UTC,76879291,252095604,552774822,28.154,WALKING,96.0,2025-03-15 10:46:56.000000 UTC
60357448,37220,2025-03-15 10:50:22.000000 UTC,76922421,251912718,552908255,6.217,UNKNOWN,40.0,2025-03-15 10:50:13.000000 UTC
60360981,93512,2025-03-15 10:52:11.000000 UTC,76947870,251851077,552620527,3.79,TILTING,100.0,2025-03-15 10:52:10.000000 UTC
60361347,98855,2025-03-15 10:52:19.000000 UTC,76949747,251832058,552373322,5.876,WALKING,98.0,2025-03-15 10:52:18.000000 UTC
60359738,76139,2025-03-15 10:48:25.000000 UTC,76897395,251921383,552658167,1.34,IN_VEHICLE,98.0,2025-03-15 10:48:20.000000 UTC
60359540,63135,2025-03-15 10:53:58.000000 UTC,76970689,251091417,552488417,1.483,UNKNOWN,40.0,2025-03-15 10:53:53.000000 UTC
60361352,15591,2025-03-15 10:56:22.000000 UTC,77002956,251949859,552657222,64.1,TILTING,100.0,2025-03-15 10:56:20.000000 UTC
60359365,94480,2025-03-15 10:59:11.000000 UTC,77041232,251889440,552726058,154.765,IN_VEHICLE,96.0,2025-03-15 10:59:13.000000 UTC
60362069,33103,2025-03-15 11:01:39.000000 UTC,77074827,251857764,552860092,10.162,UNKNOWN,40.0,2025-03-15 11:01:44.000000 UTC
60360058,94941,2025-03-15 11:02:04.000000 UTC,77079507,251851705,552858463,9.744,WALKING,97.0,2025-03-15 11:02:05.000000 UTC
60361840,79131,2025-03-15 10:58:53.000000 UTC,77038299,251855665,552624789,3.041,WALKING,98.0,2025-03-15 10:59:01.000000 UTC
60360841,18728,2025-03-15 11:03:06.000000 UTC,77092659,251980604,552676754,20.924,UNKNOWN,0.0,2025-03-15 11:03:04.000000 UTC
60361700,95947,2025-03-15 11:04:17.000000 UTC,77108869,251896367,552840583,2.316,IN_VEHICLE,96.0,2025-03-15 11:04:17.000000 UTC
60362648,15784,2025-03-15 11:07:20.000000 UTC,77147750,251732328,553063733,24.938,WALKING,84.0,2025-03-15 11:07:10.000000 UTC
60359800,49382,2025-03-15 10:50:47.000000 UTC,76929311,251788362,552712362,2.633,WALKING,95.0,2025-03-15 10:50:45.000000 UTC
60362409,60704,2025-03-15 11:06:58.000000 UTC,77143600,252111950,552765533,2.483,TILTING,100.0,2025-03-15 11:06:51.000000 UTC
60360508,97762,2025-03-15 11:05:42.000000 UTC,77127253,251753870,553092940,11.367,IN_VEHICLE,96.0,2025-03-15 11:05:39.000000 UTC
60362400,2266,2025-03-15 11:08:30.000000 UTC,77165235,251718550,553053244,23.6,UNKNOWN,40.0,2025-03-15 11:08:28.000000 UTC
60361501,86068,2025-03-15 11:10:33.000000 UTC,77194752,251939805,552725314,29.4,UNKNOWN,40.0,2025-03-15 11:10:40.000000 UTC
60362480,696,2025-03-15 11:14:06.000000 UTC,77239031,251767393,552725996,3.83,WALKING,98.0,2025-03-15 11:13:59.000000 UTC
60362731,14009,2025-03-15 11:14:35.000000 UTC,77246314,251753338,553093702,24.363,UNKNOWN,40.0,2025-03-15 11:14:32.000000 UTC
60362997,93537,2025-03-15 11:14:20.000000 UTC,77243281,251897015,552893527,8.439,STILL,100.0,2025-03-15 11:14:18.000000 UTC
60361591,70691,2025-03-15 11:10:33.000000 UTC,77193694,251770267,552731450,1.2,UNKNOWN,40.0,2025-03-15 11:10:35.000000 UTC
60363580,62275,2025-03-15 11:15:24.000000 UTC,77261242,251885768,552601810,4.626,TILTING,100.0,2025-03-15 11:15:38.000000 UTC
60362577,71411,2025-03-15 11:17:42.000000 UTC,77288148,251817967,552776150,2.5,STILL,97.0,2025-03-15 11:17:38.000000 UTC
60362361,28198,2025-03-15 11:21:21.000000 UTC,77338220,251943036,552838442,50.872,WALKING,95.0,2025-03-15 11:21:20.000000 UTC
60362790,30427,2025-03-15 11:19:34.000000 UTC,77316400,252091213,552720326,2.333,UNKNOWN,0.0,2025-03-15 11:19:43.000000 UTC
60362519,13881,2025-03-15 11:22:09.000000 UTC,77350682,251753323,553093717,20.0,UNKNOWN,40.0,2025-03-15 11:22:16.000000 UTC
60362830,22375,2025-03-15 11:19:18.000000 UTC,77310564,251913940,552667133,49.794,WALKING,98.0,2025-03-15 11:19:18.000000 UTC
60358400,94120,2025-03-15 11:20:52.000000 UTC,77334241,252103594,552730467,7.95,UNKNOWN,40.0,2025-03-15 11:21:02.000000 UTC
60361004,62653,2025-03-15 11:21:54.000000 UTC,77349304,251792214,553046579,25.75,STILL,100.0,2025-03-15 11:22:10.000000 UTC
60362652,94852,2025-03-15 11:25:56.000000 UTC,77401554,251914411,552620865,5.467,STILL,100.0,2025-03-15 11:26:01.000000 UTC
60361866,99331,2025-03-15 11:27:43.000000 UTC,77422872,251946827,552690600,2.0,WALKING,98.0,2025-03-15 11:27:36.000000 UTC
60363375,40475,2025-03-15 11:25:28.000000 UTC,77393751,251809021,552534993,3.79,IN_VEHICLE,96.0,2025-03-15 11:25:27.000000 UTC
60362685,92248,2025-03-15 11:31:16.000000 UTC,77471109,251723620,553006305,1.5,TILTING,100.0,2025-03-15 11:31:12.000000 UTC
60363273,86100,2025-03-15 11:29:51.000000 UTC,77451113,251731504,553061396,1.7,IN_VEHICLE,93.0,2025-03-15 11:29:42.000000 UTC
60363514,58248,2025-03-15 11:31:19.000000 UTC,77473563,251950046,552656109,4.75,UNKNOWN,40.0,2025-03-15 11:31:23.000000 UTC
60363476,20165,2025-03-15 11:31:13.000000 UTC,77471240,251738292,553020409,4.9,IN_VEHICLE,92.0,2025-03-15 11:31:12.000000 UTC
60364808,61504,2025-03-15 11:33:59.000000 UTC,77508579,252097848,552727296,40.289,WALKING,87.0,2025-03-15 11:33:59.000000 UTC
60364690,90775,2025-03-15 11:32:43.000000 UTC,77489277,252111516,552764900,2.366,UNKNOWN,40.0,2025-03-15 11:32:34.000000 UTC
60364343,71332,2025-03-15 11:33:12.000000 UTC,77498027,251851951,552596148,38.649,UNKNOWN,40.0,2025-03-15 11:33:12.000000 UTC
60362064,91095,2025-03-15 11:31:15.000000 UTC,77473373,251908250,552907417,139.56,STILL,72.0,2025-03-15 11:31:22.000000 UTC
60363006,95204,2025-03-15 11:30:37.000000 UTC,77461088,251921544,552617520,1.72,IN_VEHICLE,96.0,2025-03-15 11:30:27.000000 UTC
60363489,99434,2025-03-15 11:29:12.000000 UTC,77441198,251809400,552537433,21.188,UNKNOWN,40.0,2025-03-15 11:28:58.000000 UTC
60364745,78862,2025-03-15 11:34:05.000000 UTC,77507811,251908485,552657293,11.474,UNKNOWN,40.0,2025-03-15 11:33:56.000000 UTC
60364938,30150,2025-03-15 11:37:26.000000 UTC,77558176,251933532,552891367,1.2,ON_BICYCLE,73.0,2025-03-15 11:37:36.000000 UTC
60363145,95197,2025-03-15 11:30:09.000000 UTC,77456629,251921437,552660149,2.72,IN_VEHICLE,96.0,2025-03-15 11:30:07.000000 UTC
60364202,7504,2025-03-15 11:39:22.000000 UTC,77579907,251924917,552852567,1.9,UNKNOWN,40.0,2025-03-15 11:39:12.000000 UTC
60364840,71844,2025-03-15 11:43:26.000000 UTC,77638380,251735116,553059855,24.9,WALKING,92.0,2025-03-15 11:43:25.000000 UTC
60364003,42590,2025-03-15 11:40:51.000000 UTC,77602710,252098464,552727943,16.781,STILL,99.0,2025-03-15 11:40:51.000000 UTC
60363665,68486,2025-03-15 11:43:52.000000 UTC,77644269,251946674,552693320,62.353,STILL,100.0,2025-03-15 11:43:50.000000 UTC
60364717,85284,2025-03-15 11:45:10.000000 UTC,77661471,252090567,552721700,1.016,UNKNOWN,40.0,2025-03-15 11:45:05.000000 UTC
60363773,64653,2025-03-15 11:44:50.000000 UTC,77658093,251920233,552622433,1.05,TILTING,100.0,2025-03-15 11:44:50.000000 UTC
60364219,28883,2025-03-15 11:48:20.000000 UTC,77707614,251884167,552706317,1.466,TILTING,100.0,2025-03-15 11:48:26.000000 UTC
60363868,84480,2025-03-15 11:50:01.000000 UTC,77727632,251918467,552913700,2.25,UNKNOWN,40.0,2025-03-15 11:49:53.000000 UTC
60364407,10213,2025-03-15 11:45:08.000000 UTC,77665046,252109701,552762925,2.883,WALKING,87.0,2025-03-15 11:45:21.000000 UTC
60363530,91546,2025-03-15 11:53:10.000000 UTC,77775405,251731929,553064434,19.973,UNKNOWN,40.0,2025-03-15 11:53:16.000000 UTC
60359145,74296,2025-03-15 11:33:45.000000 UTC,77504103,251909023,552655709,7.054,UNKNOWN,40.0,2025-03-15 11:33:39.000000 UTC
60365205,74724,2025-03-15 11:53:02.000000 UTC,77772682,252110650,552762354,20.0,STILL,92.0,2025-03-15 11:53:05.000000 UTC
60364427,94480,2025-03-15 11:54:58.000000 UTC,77797366,251713833,553053017,1.02,IN_VEHICLE,97.0,2025-03-15 11:54:50.000000 UTC
60364787,62273,2025-03-15 11:52:57.000000 UTC,77769642,251808817,552637700,1.016,STILL,97.0,2025-03-15 11:52:52.000000 UTC
60365257,62525,2025-03-15 11:58:31.000000 UTC,77847544,251936685,552898335,20.0,UNKNOWN,40.0,2025-03-15 11:58:22.000000 UTC
60364594,76825,2025-03-15 11:59:12.000000 UTC,77857043,252105644,552763100,10.175,IN_VEHICLE,97.0,2025-03-15 11:59:02.000000 UTC
60363075,98463,2025-03-15 12:01:40.000000 UTC,77893833,251728666,553043458,1.4,IN_VEHICLE,94.0,2025-03-15 12:01:36.000000 UTC
60365372,33382,2025-03-15 12:00:18.000000 UTC,77876750,251819713,552368266,9.883,WALKING,97.0,2025-03-15 12:00:24.000000 UTC
60365775,92365,2025-03-15 12:02:44.000000 UTC,77909509,251856633,552394767,2.233,IN_VEHICLE,93.0,2025-03-15 12:02:42.000000 UTC
60365599,63485,2025-03-15 12:03:06.000000 UTC,77914352,251919915,552677626,37.803,STILL,39.0,2025-03-15 12:03:02.000000 UTC
60365208,91832,2025-03-15 12:03:51.000000 UTC,77925909,251736617,553068867,3.133,IN_VEHICLE,87.0,2025-03-15 12:03:51.000000 UTC
60365417,92124,2025-03-15 12:00:33.000000 UTC,77882569,252065212,552702767,26.209,STILL,97.0,2025-03-15 12:00:49.000000 UTC
60366339,93042,2025-03-15 12:11:19.000000 UTC,78033727,251852429,552922321,14.65,STILL,98.0,2025-03-15 12:11:19.000000 UTC
60366785,30150,2025-03-15 12:14:41.000000 UTC,78082151,251816587,552787906,2.9,UNKNOWN,40.0,2025-03-15 12:14:39.000000 UTC
60365763,22478,2025-03-15 12:13:33.000000 UTC,78065576,251722334,553060451,1.516,IN_VEHICLE,99.0,2025-03-15 12:13:30.000000 UTC
60366887,33962,2025-03-15 12:21:29.000000 UTC,78180751,250947067,552327015,5.328,UNKNOWN,40.0,2025-03-15 12:21:26.000000 UTC
60368154,72855,2025-03-15 12:17:44.000000 UTC,78126662,252059737,552650562,3.79,IN_VEHICLE,93.0,2025-03-15 12:17:43.000000 UTC
60365038,45893,2025-03-15 12:19:58.000000 UTC,78159111,251054813,552276742,3.79,UNKNOWN,40.0,2025-03-15 12:19:57.000000 UTC
60366284,71176,2025-03-15 12:21:26.000000 UTC,78183853,251844610,552761929,12.12,UNKNOWN,40.0,2025-03-15 12:21:39.000000 UTC
60368932,13881,2025-03-15 12:21:50.000000 UTC,78185310,251717738,553043495,7.961,ON_FOOT,96.0,2025-03-15 12:21:45.000000 UTC
60368807,69829,2025-03-15 12:25:45.000000 UTC,78242895,251848471,552590261,58.063,ON_BICYCLE,72.0,2025-03-15 12:25:39.000000 UTC
60367354,37808,2025-03-15 12:22:55.000000 UTC,78200811,251862023,552815660,15.14,STILL,100.0,2025-03-15 12:22:48.000000 UTC
60367312,94822,2025-03-15 12:27:13.000000 UTC,78266986,252078462,552740166,5.047,WALKING,97.0,2025-03-15 12:27:17.000000 UTC
60367635,79054,2025-03-15 12:25:41.000000 UTC,78245731,251862136,552864839,1.7,WALKING,96.0,2025-03-15 12:25:50.000000 UTC
60367552,93512,2025-03-15 12:16:56.000000 UTC,78114704,252059475,552650723,3.79,UNKNOWN,40.0,2025-03-15 12:16:53.000000 UTC
60367746,1213,2025-03-15 12:28:42.000000 UTC,78288983,251887673,552601202,16.69,UNKNOWN,40.0,2025-03-15 12:28:45.000000 UTC
60367037,90775,2025-03-15 12:21:53.000000 UTC,78186795,251909264,552907815,2.75,UNKNOWN,40.0,2025-03-15 12:21:51.000000 UTC
60367693,30054,2025-03-15 12:21:55.000000 UTC,78191043,251851068,552599724,34.117,TILTING,100.0,2025-03-15 12:22:08.000000 UTC
60368198,62273,2025-03-15 12:28:09.000000 UTC,78282278,251934333,552890250,0.983,UNKNOWN,40.0,2025-03-15 12:28:18.000000 UTC
60367578,24402,2025-03-15 12:32:58.000000 UTC,78352123,251920490,552910608,7.067,UNKNOWN,0.0,2025-03-15 12:32:58.000000 UTC
60367826,70929,2025-03-15 12:32:30.000000 UTC,78343509,251852767,552642400,2.2,WALKING,94.0,2025-03-15 12:32:24.000000 UTC
60369417,73229,2025-03-15 12:37:33.000000 UTC,78418192,251937105,552896586,32.493,WALKING,98.0,2025-03-15 12:37:22.000000 UTC
60368434,90068,2025-03-15 12:37:09.000000 UTC,78414085,251120814,552471789,6.432,IN_VEHICLE,93.0,2025-03-15 12:37:06.000000 UTC
60368236,91941,2025-03-15 12:37:04.000000 UTC,78412039,251724817,553023950,2.566,WALKING,89.0,2025-03-15 12:36:58.000000 UTC
60370131,64671,2025-03-15 12:41:50.000000 UTC,78485675,251859764,552622361,64.1,WALKING,86.0,2025-03-15 12:41:50.000000 UTC
60366307,98454,2025-03-15 12:38:16.000000 UTC,78431387,251817368,552787681,7.932,STILL,36.0,2025-03-15 12:38:15.000000 UTC
60370071,92028,2025-03-15 12:42:35.000000 UTC,78499023,251848700,552620043,20.0,UNKNOWN,40.0,2025-03-15 12:42:42.000000 UTC
60369032,91135,2025-03-15 12:42:38.000000 UTC,78497392,251938966,552891123,42.02,TILTING,100.0,2025-03-15 12:42:35.000000 UTC
60368393,29606,2025-03-15 12:41:42.000000 UTC,78483117,251725008,553018824,6.347,WALKING,92.0,2025-03-15 12:41:40.000000 UTC
60367990,77024,2025-03-15 12:44:20.000000 UTC,78526705,252093491,552725882,20.4,WALKING,96.0,2025-03-15 12:44:31.000000 UTC
60369197,92349,2025-03-15 12:45:29.000000 UTC,78539686,251720116,553059208,5.544,UNKNOWN,41.0,2025-03-15 12:45:21.000000 UTC
60367713,81738,2025-03-15 12:41:56.000000 UTC,78487276,251808567,552640300,1.04,UNKNOWN,40.0,2025-03-15 12:41:56.000000 UTC
60370678,91559,2025-03-15 12:51:59.000000 UTC,78643480,251775884,552744743,12.295,WALKING,93.0,2025-03-15 12:52:01.000000 UTC
60369185,35629,2025-03-15 12:53:34.000000 UTC,78666721,251715454,553018836,6.705,IN_VEHICLE,94.0,2025-03-15 12:53:30.000000 UTC
60370546,62525,2025-03-15 12:50:24.000000 UTC,78618636,251924962,552621452,116.882,STILL,48.0,2025-03-15 12:50:26.000000 UTC
60368333,78862,2025-03-15 12:52:56.000000 UTC,78659231,251731577,553060592,2.833,TILTING,100.0,2025-03-15 12:53:01.000000 UTC
60370332,92554,2025-03-15 12:51:58.000000 UTC,78641212,251812717,552705583,66.671,STILL,97.0,2025-03-15 12:51:52.000000 UTC
60369814,43051,2025-03-15 12:58:19.000000 UTC,78745818,251773471,552727688,5.031,WALKING,89.0,2025-03-15 12:58:29.000000 UTC
60368669,93543,2025-03-15 12:54:58.000000 UTC,78692033,252005395,552695614,2.0,TILTING,100.0,2025-03-15 12:55:06.000000 UTC
60368708,31779,2025-03-15 12:50:54.000000 UTC,78625734,251845050,552553850,1.1,STILL,42.0,2025-03-15 12:50:53.000000 UTC
60371660,75991,2025-03-15 12:54:34.000000 UTC,78683561,251920879,552621241,36.9,WALKING,89.0,2025-03-15 12:54:34.000000 UTC
60368399,10213,2025-03-15 12:56:26.000000 UTC,78715867,251807727,552637132,1.933,STILL,60.0,2025-03-15 12:56:36.000000 UTC
60370605,73284,2025-03-15 12:58:28.000000 UTC,78745395,251794298,553050682,1.84,UNKNOWN,40.0,2025-03-15 12:58:28.000000 UTC
60369936,84477,2025-03-15 13:01:34.000000 UTC,78799740,251795487,553044166,191.829,STILL,38.0,2025-03-15 13:01:50.000000 UTC
60370057,7438,2025-03-15 13:02:39.000000 UTC,78810891,251799797,552763497,20.144,WALKING,86.0,2025-03-15 13:02:32.000000 UTC
60370476,92716,2025-03-15 13:03:24.000000 UTC,78821365,251895887,552893853,104.1,TILTING,100.0,2025-03-15 13:03:10.000000 UTC
60370084,71198,2025-03-15 13:02:24.000000 UTC,78811165,251796475,553051824,10.495,WALKING,96.0,2025-03-15 13:02:33.000000 UTC
60369055,30946,2025-03-15 12:58:55.000000 UTC,78749460,252110487,552762249,279.78,IN_VEHICLE,88.0,2025-03-15 12:58:43.000000 UTC
60371413,94852,2025-03-15 13:03:09.000000 UTC,78818761,251861681,552740960,100.0,STILL,72.0,2025-03-15 13:03:01.000000 UTC
60371818,83447,2025-03-15 13:02:22.000000 UTC,78810342,252057718,552630929,3.666,UNKNOWN,40.0,2025-03-15 13:02:30.000000 UTC
60369528,92033,2025-03-15 13:04:24.000000 UTC,78840081,251129950,552473783,2.036,STILL,97.0,2025-03-15 13:04:20.000000 UTC
60369018,84338,2025-03-15 13:05:16.000000 UTC,78852777,251802930,552353653,1.516,UNKNOWN,40.0,2025-03-15 13:05:07.000000 UTC
60370885,16695,2025-03-15 13:07:12.000000 UTC,78886198,251735334,553067916,184.2,UNKNOWN,40.0,2025-03-15 13:07:10.000000 UTC
60371326,94487,2025-03-15 13:06:44.000000 UTC,78879172,251951867,552656400,1.49,UNKNOWN,40.0,2025-03-15 13:06:44.000000 UTC
60373094,93853,2025-03-15 13:10:01.000000 UTC,78935103,252088441,552723956,21.83,WALKING,97.0,2025-03-15 13:10:10.000000 UTC
60371756,99302,2025-03-15 13:06:53.000000 UTC,78878965,251873557,552679464,5.259,UNKNOWN,40.0,2025-03-15 13:06:43.000000 UTC
60368803,99194,2025-03-15 13:07:14.000000 UTC,78885651,251809533,552634100,2.6,STILL,100.0,2025-03-15 13:07:08.000000 UTC
60372982,48007,2025-03-15 13:13:42.000000 UTC,78989894,251844377,552760739,2.995,WALKING,81.0,2025-03-15 13:13:33.000000 UTC
60373396,54891,2025-03-15 13:12:53.000000 UTC,78981609,252093137,552803110,98.4,WALKING,90.0,2025-03-15 13:13:02.000000 UTC
60372390,71190,2025-03-15 13:14:46.000000 UTC,79012091,252090446,552722272,3.79,STILL,97.0,2025-03-15 13:14:54.000000 UTC
60372026,92028,2025-03-15 13:13:42.000000 UTC,78989457,251802942,552687729,52.4,STILL,43.0,2025-03-15 13:13:31.000000 UTC
60373525,93537,2025-03-15 13:18:59.000000 UTC,79082223,251919230,552620771,14.893,UNKNOWN,40.0,2025-03-15 13:19:10.000000 UTC
60371929,70927,2025-03-15 13:15:14.000000 UTC,79014781,252091849,552713068,3.79,IN_VEHICLE,88.0,2025-03-15 13:15:04.000000 UTC
60373041,94258,2025-03-15 13:17:25.000000 UTC,79053071,252001581,552682903,2.233,WALKING,92.0,2025-03-15 13:17:24.000000 UTC
60373874,64387,2025-03-15 13:25:28.000000 UTC,79183529,251934827,552637485,23.155,IN_VEHICLE,97.0,2025-03-15 13:25:20.000000 UTC
60373609,14476,2025-03-15 13:25:01.000000 UTC,79181892,251875091,552733355,70.75,UNKNOWN,40.0,2025-03-15 13:25:14.000000 UTC
60374230,65244,2025-03-15 13:25:02.000000 UTC,79176374,252097822,552725858,6.994,UNKNOWN,40.0,2025-03-15 13:24:54.000000 UTC
60374412,61501,2025-03-15 13:24:18.000000 UTC,79164691,251902016,552648065,3.01,WALKING,96.0,2025-03-15 13:24:11.000000 UTC
