id_task,id_user,arrived_del_loc_at
60336713,86946,2025-03-15 00:46:51.000000 UTC
60336551,9239,2025-03-15 00:32:26.000000 UTC
60142000,64464,2025-03-13 00:32:57.000000 UTC
60141106,12914,2025-03-12 23:58:17.000000 UTC
60141068,18719,2025-03-12 23:57:27.000000 UTC
60139966,87179,2025-03-12 23:27:00.000000 UTC
60138969,94260,2025-03-12 23:15:16.000000 UTC
60138808,95809,2025-03-12 23:01:32.000000 UTC
60139017,65085,2025-03-12 23:18:17.000000 UTC
60139274,12811,2025-03-12 23:15:47.000000 UTC
60138460,7824,2025-03-12 23:02:52.000000 UTC
60138463,8579,2025-03-12 22:53:40.000000 UTC
60138987,71198,2025-03-12 23:14:58.000000 UTC
60140307,71844,2025-03-12 23:29:50.000000 UTC
60138032,9433,2025-03-12 22:44:11.000000 UTC
60135928,99456,2025-03-12 22:20:35.000000 UTC
60135739,70928,2025-03-12 22:04:31.000000 UTC
60136021,96035,2025-03-12 22:14:29.000000 UTC
60138297,64387,2025-03-12 23:05:00.000000 UTC
60138265,65241,2025-03-12 22:51:58.000000 UTC
60138286,87501,2025-03-12 22:47:06.000000 UTC
60135373,56252,2025-03-12 22:21:21.000000 UTC
60135672,11632,2025-03-12 22:17:28.000000 UTC
60137311,42328,2025-03-12 22:57:41.000000 UTC
60136040,93461,2025-03-12 22:37:48.000000 UTC
60134762,13940,2025-03-12 21:55:54.000000 UTC
60131269,85977,2025-03-12 21:01:26.000000 UTC
60134048,67224,2025-03-12 21:39:27.000000 UTC
60133965,95725,2025-03-12 21:37:12.000000 UTC
60134586,69412,2025-03-12 21:59:13.000000 UTC
60134488,64155,2025-03-12 22:12:42.000000 UTC
60131205,71768,2025-03-12 20:57:56.000000 UTC
60134367,61078,2025-03-12 22:01:14.000000 UTC
60132820,95197,2025-03-12 21:31:33.000000 UTC
60127935,13927,2025-03-12 20:12:32.000000 UTC
60129868,11897,2025-03-12 20:42:27.000000 UTC
60127908,83445,2025-03-12 20:43:07.000000 UTC
60129517,90555,2025-03-12 20:39:06.000000 UTC
60129939,19093,2025-03-12 20:55:43.000000 UTC
60130373,95192,2025-03-12 21:05:55.000000 UTC
60129241,63164,2025-03-12 20:55:41.000000 UTC
60129220,96035,2025-03-12 20:36:21.000000 UTC
60129118,58857,2025-03-12 20:33:35.000000 UTC
60129426,91234,2025-03-12 20:29:10.000000 UTC
60130042,42241,2025-03-12 20:43:05.000000 UTC
60130298,96314,2025-03-12 20:54:42.000000 UTC
60129486,95197,2025-03-12 20:45:58.000000 UTC
60129259,79555,2025-03-12 20:43:36.000000 UTC
60128515,73274,2025-03-12 20:31:57.000000 UTC
60132172,2266,2025-03-12 21:17:09.000000 UTC
60133394,85977,2025-03-12 21:21:29.000000 UTC
60132336,74290,2025-03-12 21:15:13.000000 UTC
60132941,91234,2025-03-12 21:37:29.000000 UTC
60131242,83839,2025-03-12 20:52:52.000000 UTC
60131961,62313,2025-03-12 21:19:16.000000 UTC
60132553,5348,2025-03-12 21:15:06.000000 UTC
60134536,61047,2025-03-12 21:47:29.000000 UTC
60132473,11178,2025-03-12 21:28:09.000000 UTC
60134386,12737,2025-03-12 22:06:21.000000 UTC
60132376,6035,2025-03-12 21:13:21.000000 UTC
60139155,12535,2025-03-12 23:10:01.000000 UTC
60140989,64387,2025-03-12 23:55:56.000000 UTC
60538846,5404,2025-03-16 23:57:47.000000 UTC
60539232,12737,2025-03-17 00:30:40.000000 UTC
60536793,96802,2025-03-16 23:10:19.000000 UTC
60536337,63320,2025-03-16 23:21:21.000000 UTC
60538359,54889,2025-03-16 23:56:38.000000 UTC
60536147,18719,2025-03-16 22:57:16.000000 UTC
60538595,58865,2025-03-16 23:58:24.000000 UTC
60536303,94285,2025-03-16 23:06:41.000000 UTC
60535132,95548,2025-03-16 22:39:32.000000 UTC
60535553,95644,2025-03-16 22:42:42.000000 UTC
60535415,86191,2025-03-16 22:46:02.000000 UTC
60533356,70825,2025-03-16 22:20:08.000000 UTC
60534006,8612,2025-03-16 22:12:45.000000 UTC
60533122,30335,2025-03-16 22:15:27.000000 UTC
60533140,61047,2025-03-16 22:01:01.000000 UTC
60534529,18808,2025-03-16 22:44:56.000000 UTC
60534612,82905,2025-03-16 22:33:43.000000 UTC
60534841,99436,2025-03-16 22:27:20.000000 UTC
60532335,61545,2025-03-16 21:49:41.000000 UTC
60529269,10793,2025-03-16 20:59:50.000000 UTC
60530783,78856,2025-03-16 21:43:25.000000 UTC
60529617,63316,2025-03-16 21:24:47.000000 UTC
60528921,99403,2025-03-16 21:15:56.000000 UTC
60531781,49167,2025-03-16 21:42:08.000000 UTC
60525916,92258,2025-03-16 20:33:13.000000 UTC
60525466,77073,2025-03-16 20:30:27.000000 UTC
60526682,95780,2025-03-16 20:31:13.000000 UTC
60526833,99216,2025-03-16 20:30:48.000000 UTC
60526388,91974,2025-03-16 20:44:24.000000 UTC
60525751,90558,2025-03-16 20:32:44.000000 UTC
60526600,83513,2025-03-16 20:31:12.000000 UTC
60526256,61503,2025-03-16 20:30:28.000000 UTC
60438740,60884,2025-03-16 00:55:23.000000 UTC
60438857,23940,2025-03-16 01:05:15.000000 UTC
60439060,91659,2025-03-16 01:39:09.000000 UTC
60439252,83839,2025-03-16 02:16:49.000000 UTC
60439162,94705,2025-03-16 02:16:49.000000 UTC
60439208,8451,2025-03-16 02:24:07.000000 UTC
60439360,72652,2025-03-16 02:58:46.000000 UTC
60439409,93506,2025-03-16 03:16:33.000000 UTC
60439442,76495,2025-03-16 03:20:36.000000 UTC
60439436,91884,2025-03-16 03:24:11.000000 UTC
60439483,69928,2025-03-16 03:34:53.000000 UTC
60439532,94340,2025-03-16 03:41:14.000000 UTC
60439535,62567,2025-03-16 03:42:22.000000 UTC
60439559,73168,2025-03-16 03:42:34.000000 UTC
60439543,36994,2025-03-16 03:47:55.000000 UTC
60439694,86100,2025-03-16 03:51:47.000000 UTC
60439499,95308,2025-03-16 03:48:24.000000 UTC
60439552,87242,2025-03-16 03:54:25.000000 UTC
60439991,91884,2025-03-16 04:11:42.000000 UTC
60439776,93505,2025-03-16 04:15:43.000000 UTC
60439817,91391,2025-03-16 04:17:12.000000 UTC
60440153,45978,2025-03-16 04:26:02.000000 UTC
60439970,78455,2025-03-16 04:29:07.000000 UTC
60440048,10904,2025-03-16 04:31:34.000000 UTC
60440102,16674,2025-03-16 04:34:35.000000 UTC
60440237,65346,2025-03-16 04:37:05.000000 UTC
60439946,82642,2025-03-16 04:36:11.000000 UTC
60440244,96631,2025-03-16 04:37:46.000000 UTC
60440358,72652,2025-03-16 04:35:57.000000 UTC
60439865,91270,2025-03-16 04:40:04.000000 UTC
60440151,65078,2025-03-16 04:41:48.000000 UTC
60440330,91394,2025-03-16 04:45:31.000000 UTC
60440557,30105,2025-03-16 04:50:32.000000 UTC
60440308,58563,2025-03-16 04:50:47.000000 UTC
60440798,95308,2025-03-16 04:51:53.000000 UTC
60440227,4483,2025-03-16 04:56:54.000000 UTC
60440903,91944,2025-03-16 04:55:22.000000 UTC
60440882,10904,2025-03-16 04:58:18.000000 UTC
60440311,88847,2025-03-16 05:00:55.000000 UTC
60440912,45979,2025-03-16 05:03:50.000000 UTC
60440230,69928,2025-03-16 05:07:26.000000 UTC
60440935,75981,2025-03-16 05:07:45.000000 UTC
60441083,73168,2025-03-16 05:05:48.000000 UTC
60441144,47203,2025-03-16 05:08:03.000000 UTC
60440716,87627,2025-03-16 05:09:39.000000 UTC
60441599,91884,2025-03-16 05:14:55.000000 UTC
60441485,13518,2025-03-16 05:16:43.000000 UTC
60441422,94959,2025-03-16 05:17:56.000000 UTC
60441430,91391,2025-03-16 05:17:22.000000 UTC
60441167,71398,2025-03-16 05:20:57.000000 UTC
60441962,26120,2025-03-16 05:17:23.000000 UTC
60440874,85873,2025-03-16 05:21:46.000000 UTC
60441322,47242,2025-03-16 05:19:07.000000 UTC
60441822,70691,2025-03-16 05:27:42.000000 UTC
60440999,30990,2025-03-16 05:29:41.000000 UTC
60441752,20390,2025-03-16 05:30:51.000000 UTC
60441410,92349,2025-03-16 05:30:53.000000 UTC
60442351,61504,2025-03-16 05:37:39.000000 UTC
60442105,69829,2025-03-16 05:39:14.000000 UTC
60442154,87627,2025-03-16 05:39:14.000000 UTC
60441712,91137,2025-03-16 05:41:20.000000 UTC
60441801,79496,2025-03-16 05:43:03.000000 UTC
60442324,82882,2025-03-16 05:43:55.000000 UTC
60442539,91391,2025-03-16 05:45:52.000000 UTC
60442166,96320,2025-03-16 05:45:57.000000 UTC
60441851,65346,2025-03-16 05:48:20.000000 UTC
60441680,84318,2025-03-16 05:45:57.000000 UTC
60442482,30105,2025-03-16 05:47:26.000000 UTC
60442573,45982,2025-03-16 05:53:18.000000 UTC
60441960,91752,2025-03-16 05:52:20.000000 UTC
60442349,62567,2025-03-16 05:52:07.000000 UTC
60443095,73640,2025-03-16 05:56:48.000000 UTC
60442619,79519,2025-03-16 05:58:30.000000 UTC
60442152,42128,2025-03-16 05:54:59.000000 UTC
60442979,13881,2025-03-16 06:02:07.000000 UTC
60442247,96221,2025-03-16 05:58:29.000000 UTC
60442681,70691,2025-03-16 06:05:14.000000 UTC
60441484,95306,2025-03-16 06:02:23.000000 UTC
60443197,82882,2025-03-16 06:08:28.000000 UTC
60443226,87400,2025-03-16 06:11:14.000000 UTC
60442121,68605,2025-03-16 06:11:45.000000 UTC
60442956,30990,2025-03-16 06:06:17.000000 UTC
60442653,58249,2025-03-16 06:12:42.000000 UTC
60442553,91394,2025-03-16 06:12:41.000000 UTC
60442679,91767,2025-03-16 06:10:21.000000 UTC
60442781,59070,2025-03-16 06:15:07.000000 UTC
60443377,96101,2025-03-16 06:14:46.000000 UTC
60443075,6104,2025-03-16 06:19:59.000000 UTC
60443757,30133,2025-03-16 06:24:29.000000 UTC
60443370,63298,2025-03-16 06:21:44.000000 UTC
60443663,89872,2025-03-16 06:17:49.000000 UTC
60444301,13881,2025-03-16 06:26:38.000000 UTC
60443787,91884,2025-03-16 06:23:34.000000 UTC
60443192,63384,2025-03-16 06:22:54.000000 UTC
60444471,73275,2025-03-16 06:31:59.000000 UTC
60443793,62273,2025-03-16 06:32:56.000000 UTC
60444342,11890,2025-03-16 06:36:10.000000 UTC
60444221,58563,2025-03-16 06:35:53.000000 UTC
60444995,7114,2025-03-16 06:41:35.000000 UTC
60444756,78455,2025-03-16 06:41:15.000000 UTC
60444317,39801,2025-03-16 06:41:38.000000 UTC
60443327,54086,2025-03-16 06:38:28.000000 UTC
60444188,70327,2025-03-16 06:34:29.000000 UTC
60444223,13699,2025-03-16 06:41:02.000000 UTC
60444674,21595,2025-03-16 06:52:16.000000 UTC
60445058,86194,2025-03-16 06:49:47.000000 UTC
60445201,84318,2025-03-16 06:40:27.000000 UTC
60444594,70152,2025-03-16 06:51:40.000000 UTC
60444099,58564,2025-03-16 06:50:40.000000 UTC
60445041,95308,2025-03-16 07:01:41.000000 UTC
60445456,80484,2025-03-16 07:02:20.000000 UTC
60445337,85864,2025-03-16 07:07:36.000000 UTC
60445903,14476,2025-03-16 07:08:00.000000 UTC
60445269,91270,2025-03-16 07:16:22.000000 UTC
60446019,70319,2025-03-16 07:16:08.000000 UTC
60446570,75991,2025-03-16 07:22:30.000000 UTC
60446299,69828,2025-03-16 07:23:50.000000 UTC
60445477,72902,2025-03-16 07:23:03.000000 UTC
60446333,21595,2025-03-16 07:26:08.000000 UTC
60446537,85284,2025-03-16 07:29:59.000000 UTC
60446584,77350,2025-03-16 07:28:23.000000 UTC
60446934,77564,2025-03-16 07:27:14.000000 UTC
60446605,30946,2025-03-16 07:31:40.000000 UTC
60446155,33252,2025-03-16 07:27:22.000000 UTC
60446438,86194,2025-03-16 07:33:13.000000 UTC
60446487,62829,2025-03-16 07:30:02.000000 UTC
60446089,48211,2025-03-16 07:32:44.000000 UTC
60447043,77666,2025-03-16 07:35:03.000000 UTC
60447200,61722,2025-03-16 07:36:28.000000 UTC
60447983,70327,2025-03-16 07:41:25.000000 UTC
60447217,91095,2025-03-16 07:44:16.000000 UTC
60446244,65293,2025-03-16 07:45:09.000000 UTC
60447204,91137,2025-03-16 07:44:15.000000 UTC
60447398,86716,2025-03-16 07:46:32.000000 UTC
60447040,88847,2025-03-16 07:47:59.000000 UTC
60447617,92674,2025-03-16 07:49:05.000000 UTC
60447322,17401,2025-03-16 07:46:39.000000 UTC
60447173,13315,2025-03-16 07:51:50.000000 UTC
60447491,65110,2025-03-16 07:52:44.000000 UTC
60447585,70319,2025-03-16 07:52:35.000000 UTC
60447796,96320,2025-03-16 07:52:38.000000 UTC
60447472,62276,2025-03-16 07:53:55.000000 UTC
60447914,68607,2025-03-16 07:56:47.000000 UTC
60447819,23869,2025-03-16 07:52:46.000000 UTC
60447574,91944,2025-03-16 07:59:19.000000 UTC
60447790,92349,2025-03-16 07:55:23.000000 UTC
60449252,37636,2025-03-16 08:05:29.000000 UTC
60448883,93521,2025-03-16 08:09:00.000000 UTC
60447224,65346,2025-03-16 08:05:33.000000 UTC
60448145,30990,2025-03-16 08:10:31.000000 UTC
60448812,62313,2025-03-16 08:11:07.000000 UTC
60448537,91768,2025-03-16 08:13:05.000000 UTC
60449807,90068,2025-03-16 08:10:00.000000 UTC
60449095,94975,2025-03-16 08:06:19.000000 UTC
60448447,69928,2025-03-16 08:13:56.000000 UTC
60449667,88847,2025-03-16 08:20:54.000000 UTC
60450169,68607,2025-03-16 08:14:45.000000 UTC
60449871,31752,2025-03-16 08:18:50.000000 UTC
60449435,91263,2025-03-16 08:21:59.000000 UTC
60448383,13007,2025-03-16 08:22:26.000000 UTC
60448352,77564,2025-03-16 08:20:19.000000 UTC
60449551,84475,2025-03-16 08:22:30.000000 UTC
60448771,13024,2025-03-16 08:20:03.000000 UTC
60447910,95904,2025-03-16 08:23:22.000000 UTC
60449507,94975,2025-03-16 08:08:43.000000 UTC
60448700,85873,2025-03-16 08:25:00.000000 UTC
60449493,9175,2025-03-16 08:29:05.000000 UTC
60450099,15152,2025-03-16 08:32:51.000000 UTC
60450592,68605,2025-03-16 08:31:31.000000 UTC
60450469,96216,2025-03-16 08:32:18.000000 UTC
60447845,98636,2025-03-16 08:32:16.000000 UTC
60450814,54891,2025-03-16 08:34:54.000000 UTC
60450577,70930,2025-03-16 08:30:42.000000 UTC
60449067,13518,2025-03-16 08:34:48.000000 UTC
60450963,83162,2025-03-16 08:35:37.000000 UTC
60450298,92540,2025-03-16 08:33:36.000000 UTC
60450583,94474,2025-03-16 08:35:37.000000 UTC
60448450,9248,2025-03-16 08:38:21.000000 UTC
60449954,95203,2025-03-16 08:28:55.000000 UTC
60450930,97713,2025-03-16 08:39:44.000000 UTC
60452079,91730,2025-03-16 08:41:39.000000 UTC
60449858,96318,2025-03-16 08:42:12.000000 UTC
60451707,92554,2025-03-16 08:45:20.000000 UTC
60451708,30076,2025-03-16 08:45:09.000000 UTC
60451983,78197,2025-03-16 08:44:26.000000 UTC
60449959,35748,2025-03-16 08:40:35.000000 UTC
60452670,87816,2025-03-16 08:42:35.000000 UTC
60451801,96320,2025-03-16 08:40:47.000000 UTC
60450882,62549,2025-03-16 08:44:23.000000 UTC
60451289,92674,2025-03-16 08:48:21.000000 UTC
60448931,83835,2025-03-16 08:41:06.000000 UTC
60451449,16657,2025-03-16 08:45:28.000000 UTC
60450713,92124,2025-03-16 08:43:45.000000 UTC
60449020,44143,2025-03-16 08:47:13.000000 UTC
60452913,91944,2025-03-16 08:51:49.000000 UTC
60453427,88847,2025-03-16 08:52:03.000000 UTC
60452891,30851,2025-03-16 08:56:54.000000 UTC
60451927,85572,2025-03-16 08:58:57.000000 UTC
60452954,62312,2025-03-16 08:59:44.000000 UTC
60450987,30650,2025-03-16 08:45:28.000000 UTC
60452150,58543,2025-03-16 08:59:41.000000 UTC
60451459,92030,2025-03-16 08:59:51.000000 UTC
60450407,39705,2025-03-16 08:53:29.000000 UTC
60451120,97358,2025-03-16 08:51:46.000000 UTC
60452595,69307,2025-03-16 09:00:29.000000 UTC
60453337,69828,2025-03-16 09:00:28.000000 UTC
60451439,91263,2025-03-16 08:58:43.000000 UTC
60452916,11246,2025-03-16 09:02:00.000000 UTC
60452515,95798,2025-03-16 09:01:59.000000 UTC
60450689,95948,2025-03-16 09:07:48.000000 UTC
60453721,76404,2025-03-16 09:08:07.000000 UTC
60454141,70930,2025-03-16 09:10:02.000000 UTC
60453596,96515,2025-03-16 09:09:33.000000 UTC
60454317,91095,2025-03-16 09:10:00.000000 UTC
60454558,96320,2025-03-16 09:13:21.000000 UTC
60453659,94487,2025-03-16 09:13:16.000000 UTC
60452084,85584,2025-03-16 09:10:43.000000 UTC
60455158,60886,2025-03-16 09:14:09.000000 UTC
60454378,62549,2025-03-16 09:13:23.000000 UTC
60454681,96101,2025-03-16 09:15:45.000000 UTC
60452945,79519,2025-03-16 09:15:00.000000 UTC
60455122,46149,2025-03-16 09:21:21.000000 UTC
60454445,11383,2025-03-16 09:22:02.000000 UTC
60453049,63137,2025-03-16 09:20:39.000000 UTC
60454007,63495,2025-03-16 09:22:46.000000 UTC
60455840,4332,2025-03-16 09:19:54.000000 UTC
60453258,91120,2025-03-16 09:22:52.000000 UTC
60455778,69724,2025-03-16 09:25:13.000000 UTC
60453733,62194,2025-03-16 09:29:24.000000 UTC
60454106,94822,2025-03-16 09:28:44.000000 UTC
60454724,62358,2025-03-16 09:27:35.000000 UTC
60455966,91274,2025-03-16 09:27:51.000000 UTC
60455014,74724,2025-03-16 09:31:15.000000 UTC
60453150,71190,2025-03-16 09:29:22.000000 UTC
60454906,93853,2025-03-16 09:29:46.000000 UTC
60455886,62829,2025-03-16 09:32:44.000000 UTC
60455960,87489,2025-03-16 09:34:43.000000 UTC
60456045,9179,2025-03-16 09:36:06.000000 UTC
60453609,62275,2025-03-16 09:21:45.000000 UTC
60454808,69928,2025-03-16 09:37:26.000000 UTC
60456312,63499,2025-03-16 09:42:33.000000 UTC
60458599,86455,2025-03-16 09:43:48.000000 UTC
60458154,11246,2025-03-16 09:43:33.000000 UTC
60458320,38230,2025-03-16 09:43:19.000000 UTC
60456437,82495,2025-03-16 09:43:17.000000 UTC
60455697,94779,2025-03-16 09:41:03.000000 UTC
60457716,91884,2025-03-16 09:44:14.000000 UTC
60456093,90558,2025-03-16 09:41:22.000000 UTC
60455730,71356,2025-03-16 09:47:44.000000 UTC
60457315,71175,2025-03-16 09:37:24.000000 UTC
60457126,92245,2025-03-16 09:47:11.000000 UTC
60455426,91335,2025-03-16 09:46:40.000000 UTC
60457832,95642,2025-03-16 09:45:22.000000 UTC
60457470,14043,2025-03-16 09:44:56.000000 UTC
60450640,99733,2025-03-16 09:53:23.000000 UTC
60459048,75991,2025-03-16 09:52:35.000000 UTC
60457254,74208,2025-03-16 09:54:17.000000 UTC
60457851,49732,2025-03-16 09:54:50.000000 UTC
60458134,15591,2025-03-16 09:54:39.000000 UTC
60456526,62567,2025-03-16 09:51:47.000000 UTC
60458545,33032,2025-03-16 09:50:40.000000 UTC
60455893,58563,2025-03-16 09:56:09.000000 UTC
60458062,2266,2025-03-16 09:54:06.000000 UTC
60456414,77503,2025-03-16 09:47:26.000000 UTC
60456651,93043,2025-03-16 09:56:13.000000 UTC
60457789,87498,2025-03-16 09:59:38.000000 UTC
60456232,40705,2025-03-16 09:57:43.000000 UTC
60452720,65293,2025-03-16 10:00:36.000000 UTC
60456628,94487,2025-03-16 10:00:01.000000 UTC
60459669,30650,2025-03-16 10:03:10.000000 UTC
60457555,56445,2025-03-16 10:02:27.000000 UTC
60454637,30990,2025-03-16 09:46:36.000000 UTC
60457610,63495,2025-03-16 10:04:42.000000 UTC
60459143,26619,2025-03-16 10:03:06.000000 UTC
60459379,14642,2025-03-16 10:04:09.000000 UTC
60460826,62829,2025-03-16 10:07:45.000000 UTC
60458569,94822,2025-03-16 10:02:23.000000 UTC
60458313,28266,2025-03-16 09:54:18.000000 UTC
60459169,83835,2025-03-16 10:05:23.000000 UTC
60458960,40188,2025-03-16 10:05:17.000000 UTC
60460739,86506,2025-03-16 10:02:15.000000 UTC
60458765,81763,2025-03-16 09:55:43.000000 UTC
60460456,22377,2025-03-16 10:11:38.000000 UTC
60459474,70930,2025-03-16 10:05:26.000000 UTC
60459966,91135,2025-03-16 10:07:42.000000 UTC
60457580,49745,2025-03-16 10:12:00.000000 UTC
60459410,96689,2025-03-16 10:08:55.000000 UTC
60460124,94978,2025-03-16 10:15:06.000000 UTC
60460678,22375,2025-03-16 10:17:37.000000 UTC
60460731,18715,2025-03-16 10:16:49.000000 UTC
60460093,41540,2025-03-16 10:14:06.000000 UTC
60460547,73229,2025-03-16 10:18:33.000000 UTC
60459183,7314,2025-03-16 10:19:08.000000 UTC
60459918,97531,2025-03-16 10:16:27.000000 UTC
60460782,73275,2025-03-16 10:16:42.000000 UTC
60460786,93042,2025-03-16 10:19:29.000000 UTC
60459716,21594,2025-03-16 10:22:02.000000 UTC
60461522,87500,2025-03-16 10:19:35.000000 UTC
60459634,92392,2025-03-16 10:20:13.000000 UTC
60461133,92554,2025-03-16 10:25:52.000000 UTC
60458782,76142,2025-03-16 10:08:12.000000 UTC
60460836,91120,2025-03-16 10:21:46.000000 UTC
60457516,99484,2025-03-16 10:09:27.000000 UTC
60456913,79057,2025-03-16 10:07:56.000000 UTC
60460886,92363,2025-03-16 10:26:02.000000 UTC
60460552,93361,2025-03-16 10:22:49.000000 UTC
60460186,91874,2025-03-16 10:27:50.000000 UTC
60461641,64933,2025-03-16 10:27:25.000000 UTC
60462325,30105,2025-03-16 10:30:13.000000 UTC
60463061,78197,2025-03-16 10:29:59.000000 UTC
60461327,10904,2025-03-16 10:29:57.000000 UTC
60461604,64676,2025-03-16 10:30:50.000000 UTC
60460986,74332,2025-03-16 10:28:44.000000 UTC
60460521,65293,2025-03-16 10:32:55.000000 UTC
60460018,1311,2025-03-16 10:33:07.000000 UTC
60462076,62275,2025-03-16 10:27:30.000000 UTC
60460371,70927,2025-03-16 10:33:35.000000 UTC
60462362,13105,2025-03-16 10:32:47.000000 UTC
60462057,82929,2025-03-16 10:37:31.000000 UTC
60460967,97883,2025-03-16 10:33:10.000000 UTC
60458326,63137,2025-03-16 10:20:48.000000 UTC
60461798,28453,2025-03-16 10:36:01.000000 UTC
60461844,13096,2025-03-16 10:35:10.000000 UTC
60456711,17622,2025-03-16 10:32:46.000000 UTC
60461224,90555,2025-03-16 10:41:46.000000 UTC
60461704,10793,2025-03-16 10:39:26.000000 UTC
60462435,71198,2025-03-16 10:41:50.000000 UTC
60462527,92674,2025-03-16 10:44:31.000000 UTC
60461754,74528,2025-03-16 10:42:58.000000 UTC
60461585,84292,2025-03-16 10:39:52.000000 UTC
60459671,19091,2025-03-16 10:39:43.000000 UTC
60462376,91250,2025-03-16 10:38:47.000000 UTC
60460558,87816,2025-03-16 10:44:59.000000 UTC
60463421,48007,2025-03-16 10:46:20.000000 UTC
60464621,92254,2025-03-16 10:44:54.000000 UTC
60464170,95904,2025-03-16 10:46:40.000000 UTC
60464049,11631,2025-03-16 10:47:23.000000 UTC
60461507,80111,2025-03-16 10:45:00.000000 UTC
60462104,13032,2025-03-16 10:47:25.000000 UTC
60459353,94135,2025-03-16 10:46:50.000000 UTC
60462958,74216,2025-03-16 10:50:53.000000 UTC
60463039,13530,2025-03-16 10:50:43.000000 UTC
60461637,91326,2025-03-16 10:46:32.000000 UTC
60463263,17418,2025-03-16 10:49:51.000000 UTC
60464592,62194,2025-03-16 10:48:33.000000 UTC
60465015,61979,2025-03-16 10:53:11.000000 UTC
60465682,62275,2025-03-16 10:54:29.000000 UTC
60464583,48544,2025-03-16 10:56:37.000000 UTC
60460289,92237,2025-03-16 10:52:28.000000 UTC
60465622,94793,2025-03-16 10:57:28.000000 UTC
60464652,96314,2025-03-16 10:53:47.000000 UTC
60464450,87500,2025-03-16 10:54:39.000000 UTC
60464753,31752,2025-03-16 10:54:15.000000 UTC
60464296,19937,2025-03-16 10:59:38.000000 UTC
60464551,87489,2025-03-16 10:59:16.000000 UTC
60463933,72434,2025-03-16 11:00:06.000000 UTC
60465234,24403,2025-03-16 11:02:04.000000 UTC
60462309,56445,2025-03-16 11:01:01.000000 UTC
60464970,32634,2025-03-16 11:02:37.000000 UTC
60464804,47289,2025-03-16 11:02:00.000000 UTC
60465771,90077,2025-03-16 11:04:13.000000 UTC
60463413,77564,2025-03-16 11:04:40.000000 UTC
60464415,60705,2025-03-16 11:05:32.000000 UTC
60464666,33941,2025-03-16 11:06:53.000000 UTC
60466353,10908,2025-03-16 11:05:06.000000 UTC
60464424,68606,2025-03-16 11:01:59.000000 UTC
60463309,96074,2025-03-16 11:03:35.000000 UTC
60466346,92245,2025-03-16 11:10:54.000000 UTC
60466567,19091,2025-03-16 11:10:41.000000 UTC
60465599,96631,2025-03-16 11:09:03.000000 UTC
60465910,47199,2025-03-16 11:11:13.000000 UTC
60465895,94975,2025-03-16 11:07:38.000000 UTC
60466533,47203,2025-03-16 11:12:34.000000 UTC
60464723,91122,2025-03-16 11:06:55.000000 UTC
60466625,70927,2025-03-16 11:13:50.000000 UTC
60466351,17478,2025-03-16 11:15:04.000000 UTC
60463111,49745,2025-03-16 11:17:12.000000 UTC
60465458,64158,2025-03-16 11:18:18.000000 UTC
60465848,30105,2025-03-16 11:21:49.000000 UTC
60465760,98893,2025-03-16 11:16:36.000000 UTC
60464851,18412,2025-03-16 11:19:37.000000 UTC
60466560,23996,2025-03-16 11:24:23.000000 UTC
60468078,28427,2025-03-16 11:23:39.000000 UTC
60467569,20161,2025-03-16 11:24:05.000000 UTC
60466116,99248,2025-03-16 11:19:48.000000 UTC
60468504,2266,2025-03-16 11:26:08.000000 UTC
60466586,7114,2025-03-16 11:29:47.000000 UTC
60467127,22396,2025-03-16 11:28:54.000000 UTC
60466884,39933,2025-03-16 11:27:27.000000 UTC
60467245,29430,2025-03-16 11:29:05.000000 UTC
60465480,62597,2025-03-16 11:29:55.000000 UTC
60467000,58249,2025-03-16 11:31:59.000000 UTC
60466014,96320,2025-03-16 11:27:38.000000 UTC
60466545,96795,2025-03-16 11:29:40.000000 UTC
60467800,48267,2025-03-16 11:35:21.000000 UTC
60464386,32632,2025-03-16 11:32:01.000000 UTC
60468266,19091,2025-03-16 11:36:02.000000 UTC
60468340,48046,2025-03-16 11:39:02.000000 UTC
60468359,33941,2025-03-16 11:37:47.000000 UTC
60467763,6076,2025-03-16 11:37:46.000000 UTC
60467198,11939,2025-03-16 11:30:34.000000 UTC
60467952,91974,2025-03-16 11:36:18.000000 UTC
60467302,83970,2025-03-16 11:41:10.000000 UTC
60467042,38230,2025-03-16 11:39:20.000000 UTC
60467942,71361,2025-03-16 11:39:22.000000 UTC
60466196,79054,2025-03-16 11:43:51.000000 UTC
60468424,93537,2025-03-16 11:42:18.000000 UTC
60468481,47203,2025-03-16 11:44:03.000000 UTC
60468777,63377,2025-03-16 11:41:58.000000 UTC
60468917,31755,2025-03-16 11:41:02.000000 UTC
60465289,64938,2025-03-16 11:28:26.000000 UTC
60467781,61504,2025-03-16 11:50:25.000000 UTC
60469502,62275,2025-03-16 11:53:05.000000 UTC
60469331,61775,2025-03-16 11:47:17.000000 UTC
60470621,2266,2025-03-16 11:55:06.000000 UTC
60468793,94815,2025-03-16 11:56:25.000000 UTC
60469882,96035,2025-03-16 11:54:51.000000 UTC
60469095,70691,2025-03-16 11:59:48.000000 UTC
60469378,80111,2025-03-16 11:57:52.000000 UTC
60466186,47662,2025-03-16 11:55:30.000000 UTC
60469907,92124,2025-03-16 12:00:44.000000 UTC
60469243,78691,2025-03-16 11:56:07.000000 UTC
60469791,8598,2025-03-16 12:02:25.000000 UTC
